Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
3445464,2020-05-22 20:57:32,Sour,Pints,Indiranagar,18,22.74463985226827,4.768312399887077,1.034965795898741,5.844438394673342,56,14,1:0.48:0.30,3625,11039.626280762599,7.375228741272286,81.58217721051341,4.819809476600001,3.7646964106766205,2.507971048762172
7781929,2020-05-23 00:30:53,Sour,Pints,Marathahalli,14,15.57949626686476,5.299706851705773,1.0598746142237032,4.931887687715625,35,19,1:0.43:0.28,3015,18831.62503067056,8.506214528208353,72.16726422318078,4.328062754829151,3.4676884547899527,2.0356475834826937
4810672,2020-05-23 01:17:56,Stout,Cans,Malleswaram,19,20.24241389929135,5.065484973527308,1.0744755097322776,4.776044452369933,35,11,1:0.35:0.30,4231,2354.1934587141577,8.866068096511789,87.40735400923789,4.095135457121618,3.3609601230134807,1.1706890825302185
9180079,2020-05-23 05:24:06,Ale,Kegs,Jayanagar,16,16.08998352982746,4.719605393148623,1.0421593958887925,5.128893439850804,33,6,1:0.31:0.29,578,18544.75184914375,9.844746619645694,85.75329522034582,3.0572389464671157,2.1206955800448952,4.327910629321682
2817859,2020-05-23 07:11:48,Porter,Cans,Malleswaram,10,21.557167945255824,5.236167188551245,1.0784615374178212,5.8745968547693055,41,13,1:0.27:0.24,3511,8104.127710859991,9.409285962415444,86.67538950084278,1.4701737276056464,3.7390242087842993,3.1043483674522907
9848196,2020-05-23 09:39:08,Lager,Cans,Jayanagar,14,17.41781659322543,5.143939491442837,1.0467687257894283,4.56581451160452,37,16,1:0.33:0.20,1191,19059.55122448952,9.672834276743604,70.38478684299201,1.531385761789267,2.981478633778821,4.445762840682056
5900084,2020-05-23 10:11:15,Porter,Kegs,HSR Layout,19,20.852790543665307,4.530933434577362,1.0629221079742688,4.59263969348603,27,14,1:0.32:0.13,837,4689.048524822497,6.146424210367391,71.81432103562541,1.7096814973371708,1.7249380651755337,4.096129729924684
734540,2020-05-23 18:28:09,Wheat Beer,Kegs,Yelahanka,18,16.561348548461094,5.355891001207247,1.0374456711109425,5.574734174013465,27,18,1:0.33:0.26,1410,17230.424750231377,7.071032494407728,80.02814920323023,1.4899133743681667,1.4479145321729798,4.538264955733307
6868930,2020-05-24 01:14:11,Sour,Kegs,Marathahalli,12,20.952809279839464,5.078878547591909,1.0498032142220295,4.844621839826009,24,8,1:0.45:0.16,1529,2950.6520626418646,7.466779947242335,76.97031508549995,4.615466388370063,3.853918376761252,1.423838890309662
6215029,2020-05-24 05:04:23,Ale,Bottles,Indiranagar,10,19.80250952781306,4.7143539853652,1.0308491613201778,4.899060342415542,32,8,1:0.36:0.24,4395,16871.80463975711,6.738230129781399,85.10964596316997,3.912908432198409,3.900062816952609,4.6419323594061215
254342,2020-05-24 12:39:32,Pilsner,Pints,Electronic City,18,20.768941259597455,5.494637639755011,1.05268681479145,5.330596324144868,23,14,1:0.28:0.18,1124,3580.1201966408107,8.786996593367169,82.24306718269284,4.673709119258135,3.7171500596428997,4.095411312028926
9671186,2020-05-24 15:06:54,Pilsner,Bottles,Indiranagar,12,15.382019608580514,5.218519779895579,1.0684998684335119,5.616559559054621,21,5,1:0.43:0.14,2617,11437.806393474424,9.60961814229919,71.34547273634121,2.4760699910418613,1.310024749580517,2.317322995997562
6163039,2020-05-24 17:40:58,Ale,Kegs,Indiranagar,12,17.442133356836752,5.100009636405119,1.0701206326997674,5.118413192624463,28,14,1:0.23:0.16,4770,13001.804790312417,7.454214587524477,81.66070409430333,4.349437217742686,1.0040315738621968,4.59383542040954
5601164,2020-05-24 18:14:02,Ale,Pints,Marathahalli,18,21.549644404308605,4.738936174537212,1.03013913191336,5.447534358862893,55,19,1:0.43:0.18,4169,17059.16304665193,8.955743938711386,71.70870013923309,4.851563759808895,1.4917557079925605,1.447402985045748
895555,2020-05-25 04:25:32,Wheat Beer,Pints,Indiranagar,19,19.35488364818559,5.01075910394989,1.037139508603324,5.701066790341374,37,9,1:0.23:0.30,4696,1166.7244311831766,7.200837191595282,82.86776006682332,4.1266795447960005,1.3191515511535812,1.461149615857508
3220426,2020-05-25 04:32:25,Porter,Kegs,Whitefield,14,20.997551172162797,4.947940778658836,1.0443529581049502,4.748460426336074,39,17,1:0.24:0.11,4949,3984.134341330094,8.025511828069313,83.3281138906579,1.3109349263167065,1.3253338323805255,3.4322700516856126
4492501,2020-05-25 14:58:51,Wheat Beer,Pints,Yelahanka,16,24.26231357986849,5.4175822970255,1.0550664781922765,5.468926478677681,40,11,1:0.39:0.18,4803,5543.841689527744,9.251932792441737,75.99687805626337,1.6523589503836478,4.608073207848593,3.8657237276556637
9137899,2020-05-25 15:09:21,Ale,Kegs,Malleswaram,12,17.9665530263113,5.202745138516605,1.0507810651917677,5.87810495757272,57,17,1:0.35:0.18,2799,17799.675836490165,7.54781571017337,86.85908871708871,1.3907659039896707,2.9507399688787253,1.3181211574948706
5243321,2020-05-25 19:12:08,Sour,Cans,HSR Layout,12,19.366924582748286,5.029639947840414,1.0724878663549917,5.252438923758802,37,6,1:0.47:0.11,4591,3502.3634632808785,8.576451040672818,77.10744186671914,4.339865910253808,2.3156787957625027,3.5939723460213275
6490833,2020-05-25 21:03:35,Stout,Bottles,Marathahalli,14,24.356796543692063,5.070332692270808,1.0301738369602143,4.695304540255978,32,7,1:0.37:0.16,2170,3037.4025191256233,8.809344084077235,71.16644169664279,2.0380141481045513,3.151530444418062,1.3127311882189612
8663077,2020-05-25 22:16:43,Lager,Cans,Whitefield,12,22.939301763433342,4.857926184968797,1.0596573287437352,5.633984080800921,47,14,1:0.44:0.15,4443,4853.363844945054,9.1143779796232,79.01830303201075,2.798653700788866,1.9160220355542328,4.99119142147082
7176312,2020-05-26 04:47:43,Porter,Cans,HSR Layout,12,23.904887247653907,5.238197814545029,1.0552118390544432,4.81725664295054,47,16,1:0.39:0.17,4543,8498.94319953463,8.273036412383775,81.77277885486177,2.0398485200096674,1.4426311081857883,1.1395559991782136
2849870,2020-05-26 05:00:28,Stout,Bottles,HSR Layout,15,15.32932846237835,5.390873011515906,1.0656442763461595,4.554246168981513,26,19,1:0.34:0.17,1425,19574.31215014694,6.867400867862817,88.63390949112933,3.7742790938113777,3.1374277654367333,2.6860930780664147
1067994,2020-05-26 05:27:49,Stout,Kegs,Jayanagar,18,21.64523038891668,5.365590550795666,1.0616726704710582,5.877046477169458,28,7,1:0.34:0.10,2213,3678.0603263653074,7.238295111276681,73.29026089270668,2.405271687958203,2.3385022372855766,4.8583728495606415
2646670,2020-05-26 12:36:08,Pilsner,Cans,Marathahalli,18,16.44182054283154,4.690416236538798,1.076090236349103,4.531260878055501,49,17,1:0.23:0.29,3871,14991.45618414607,9.346849158577502,86.9971411696143,4.185311426542144,3.434315498473758,4.226998465552574
1671270,2020-05-26 14:35:25,Lager,Kegs,HSR Layout,16,17.949104169101638,5.228337178629804,1.0362009338766265,4.5551853398348285,23,11,1:0.41:0.27,4906,3811.349134934006,7.6764187416086775,88.61709894653842,2.6198081083574145,3.9701989810019636,2.544743645200622
5703625,2020-05-26 17:41:55,Ale,Bottles,Electronic City,18,15.479350886719583,5.0742984229219825,1.041989921274258,5.488841946994384,30,17,1:0.24:0.19,3743,16854.76749503184,6.2986448104141335,88.95819080163731,3.3174459366307207,2.1224507948532216,1.6940182767670873
5680134,2020-05-26 22:55:58,Stout,Bottles,Indiranagar,19,15.204358732866638,5.2088132821293955,1.0737482513280725,4.642347960167616,33,16,1:0.46:0.25,1936,12971.444657613818,6.540823247273306,82.65507123170039,4.157759157825414,4.716117746083278,2.182394531456497
4643258,2020-05-27 02:20:04,Sour,Bottles,Marathahalli,19,19.61903467564658,4.975656062017367,1.0388822306994623,5.487170494360278,45,5,1:0.35:0.25,3930,7183.48922694517,8.71067107992937,88.78810056605982,2.568840125164868,2.5615034603380264,1.886925800816329
9534974,2020-05-27 03:04:08,Porter,Pints,Whitefield,14,21.23390847075937,4.68839688316653,1.0497823456849664,5.635758996608002,25,10,1:0.31:0.24,4660,4879.866363153942,9.63373232946993,81.41050858515764,3.3182029912733553,1.8250011480277477,1.8835159819735008
2191421,2020-05-27 04:30:19,Lager,Bottles,Indiranagar,16,16.92082524244126,5.230478677755028,1.0304466564424468,5.732186685664596,23,19,1:0.36:0.11,1802,6349.398596002417,7.896060605077851,79.79997613298937,3.447299580301964,3.6193024475048614,1.3744332305076012
8684850,2020-05-27 08:44:52,Wheat Beer,Cans,Indiranagar,13,15.055407085279729,5.211996431193284,1.0755327487790003,5.412978271202102,47,17,1:0.43:0.27,1745,18713.982816040923,9.329404285001981,70.98421961030022,4.679796738123926,2.4817956973364677,1.6142974424870782
6941254,2020-05-27 09:45:33,Sour,Kegs,HSR Layout,15,24.033074714947645,5.146524080542695,1.0602106000891,5.020154687473971,56,11,1:0.31:0.18,1736,8927.710775819049,9.555004781986009,81.85776787391019,2.665089498841947,3.266836692501704,4.098865608787554
2280409,2020-05-27 09:54:09,Stout,Kegs,Whitefield,14,17.197521775424768,4.878035191429197,1.0561093057338562,5.601185821189129,24,8,1:0.43:0.23,3316,18149.66305868757,8.53209415552343,70.19985127114637,1.5087823892476688,1.0202240959604794,1.3430688386177496
825746,2020-05-27 13:35:49,Wheat Beer,Cans,Koramangala,15,15.15183926510556,4.971696798147961,1.0650346291773958,5.8004234641630905,40,17,1:0.26:0.17,3999,16660.961681480556,8.86070960682529,81.82375177068535,2.791450264817024,1.99848195408115,3.309483498607368
6934014,2020-05-27 15:34:42,Ale,Kegs,Electronic City,16,24.848206725044538,5.141699027303868,1.0521529863074603,5.57592776663201,59,16,1:0.38:0.15,3134,18499.863191542412,9.573062853662156,72.90323524339593,3.0197993573218866,4.799790826228643,3.293694479297597
679085,2020-05-27 16:21:26,IPA,Pints,Marathahalli,18,19.94109280088078,5.434110861250469,1.0330273887523738,4.639659976591449,53,5,1:0.40:0.20,2207,16672.331780901026,6.0974292981796285,72.30389670291638,1.594548882714208,2.3584263400618712,3.8074132212200653
11109,2020-05-28 10:46:47,Sour,Kegs,Marathahalli,10,18.749674325017534,4.999148192204295,1.0320693411702222,4.966374929669369,30,6,1:0.29:0.26,4323,12361.877176155209,8.7132651310193,80.17416684034582,4.1792207259256156,3.2626910217688545,3.81591608726716
4939543,2020-05-28 11:33:49,IPA,Pints,Whitefield,13,19.829081844572602,4.851170613011615,1.0315185617449087,5.9743454990808855,29,6,1:0.40:0.12,3068,9477.481923689955,7.796718272463954,72.18365652251448,4.778520415463872,3.8115677650858615,3.6653042875482793
1496470,2020-05-28 13:39:06,Pilsner,Bottles,HSR Layout,18,22.579646249163357,5.425342725573172,1.040917436931731,4.539104632020565,57,17,1:0.25:0.14,1201,17892.84221753529,9.984912694584924,78.5005062656532,2.6115158409292722,4.4124701173989385,1.5872285453217403
3203315,2020-05-28 21:02:14,Pilsner,Bottles,Electronic City,10,15.858858405821483,5.102445464574398,1.044013223267403,5.49437605988101,39,17,1:0.29:0.25,523,16078.32387301883,9.774797766836453,71.90401641876188,1.7294364257537436,4.980543548191722,2.1529091021712756
7837344,2020-05-28 21:12:40,Pilsner,Cans,Jayanagar,17,23.1363896029126,4.991610109474333,1.0395933532274955,5.185972305179247,43,8,1:0.34:0.24,4200,4898.876855247313,6.223862984486171,81.92032803613981,1.011503701917365,2.3056878817305,3.9393248839147317
3184025,2020-05-28 22:00:25,IPA,Pints,Rajajinagar,16,18.104106617574253,5.4028670389068045,1.0371626968439176,4.500263360224643,38,18,1:0.37:0.22,4247,6197.43463125649,8.346660637807583,72.48195835025425,4.067237144411106,4.895939357073925,3.4954402160348854
5582972,2020-05-29 04:11:01,Stout,Pints,Electronic City,15,22.613710793947703,4.982224560557401,1.0462483067409003,5.553067202569081,28,14,1:0.25:0.17,3461,15181.169389133867,8.373553479749106,80.03809376716285,1.174719264496586,1.4148484867161546,1.3810304010949976
6365922,2020-05-29 06:09:14,Lager,Pints,Whitefield,16,15.391204573906327,4.654689362094965,1.0587623854890518,5.264744783597424,57,15,1:0.33:0.11,1335,2659.5729341468113,6.901712263246093,75.79211501555807,3.965600327144541,4.971060360630317,4.81624380476556
1370226,2020-05-29 08:28:07,IPA,Bottles,Whitefield,18,22.83031949840562,4.89937260317328,1.0564319258095483,5.301060885296564,27,14,1:0.46:0.15,1931,4528.164283458256,7.242320277656578,76.72990831645546,4.842407915573185,1.7181456317303208,1.5352703445996783
3134095,2020-05-29 10:52:18,Porter,Kegs,Jayanagar,15,20.15597982801674,4.594994635067126,1.0450886915065047,5.598791038156537,35,5,1:0.42:0.18,4559,12933.771780308378,6.921034053701135,72.54695966885399,1.6144457629539186,3.1461900747565616,2.911529333651637
4324858,2020-05-29 12:54:46,Stout,Cans,Yelahanka,18,16.168075586578343,4.6540146626692405,1.060632815006499,5.2378726250307395,20,15,1:0.24:0.23,3108,9173.018196655314,7.000717784844081,81.2361786749157,3.7416692934213893,3.0496523568541924,4.786787316930213
6419454,2020-05-29 13:42:34,Sour,Bottles,Yelahanka,14,22.10399590907124,5.3469625340987745,1.0526523797321918,5.288068535520662,22,8,1:0.23:0.23,838,14236.49584598951,6.783796066696466,76.34757939092279,1.741528891256273,1.1358360323186538,1.9155016935086988
2730438,2020-05-29 13:55:34,Ale,Cans,Malleswaram,16,20.562735313296677,4.727134136426427,1.0470083737102935,5.358157049705701,44,16,1:0.33:0.18,4448,15568.286094306095,9.817327034906686,81.14825903152139,4.498686787218347,4.794930486222783,1.4407102665701612
1215745,2020-05-29 14:56:04,IPA,Pints,HSR Layout,18,18.74190207108489,4.594977503490728,1.043338821569355,4.663279755279753,56,5,1:0.48:0.12,2925,16473.980830939974,6.352667655198324,74.00476088325217,2.9331877474976213,4.1588824726705464,1.3956972603097326
9067654,2020-05-29 16:01:11,Sour,Cans,Jayanagar,19,21.766666144117877,5.180037582350897,1.038791715983995,5.023338697405359,44,10,1:0.31:0.27,2881,14389.356400520885,6.839571766369694,83.85547539592402,3.436703188571219,2.12747756575879,4.798720335158319
4516942,2020-05-29 20:20:08,Lager,Pints,Indiranagar,13,22.03619409808408,5.099480205417677,1.0470450223091192,5.577845925952285,47,12,1:0.28:0.10,4575,1507.521904633692,7.022404455903068,80.20102680097787,3.467433108328272,4.508333085749664,1.0074831431893836
7595103,2020-05-30 02:09:17,Lager,Cans,Marathahalli,14,16.338457632268938,5.05679560916923,1.0527088975348557,5.042570326351459,40,11,1:0.35:0.19,2969,5653.148339147644,8.015090886708023,81.89005980069544,2.1042433567832135,3.4370284693346043,3.855192582388529
403071,2020-05-30 02:45:10,Lager,Bottles,Indiranagar,16,16.562001321692662,4.9397921708786985,1.0638409897231607,5.757054745568732,20,17,1:0.25:0.26,538,11141.782241282928,7.9217969473531,86.93722791152359,4.287679971082493,3.955183444957936,1.0216657639606899
8385608,2020-05-30 07:39:07,Lager,Bottles,Marathahalli,18,20.46022623725409,4.5059913830591825,1.0582779554881612,5.219752088414792,22,17,1:0.32:0.22,2976,9853.351858387596,9.326386557727066,76.7575077407956,1.373184495176916,2.1699975844866435,4.593747470225352
2173353,2020-05-30 09:50:29,Porter,Kegs,Jayanagar,19,16.578192471528382,4.562648954881627,1.0794918979162722,5.914198452736713,25,7,1:0.40:0.20,4412,3649.7845734488724,7.199606497858698,76.18834791686167,3.1113305652208614,4.010870506467501,3.1191754013072037
7944049,2020-05-30 10:19:27,Ale,Pints,Malleswaram,16,18.828844618551315,5.056220063358042,1.072052185692191,5.57127937351355,30,7,1:0.47:0.14,1534,2087.8737073761267,6.545577587820992,71.06828634710043,4.982141720081813,4.588298293378135,1.0319349496771388
6250780,2020-05-30 17:15:10,Wheat Beer,Pints,Rajajinagar,17,23.851171444160947,4.535897852373921,1.0381065514804804,5.755551589594737,36,6,1:0.45:0.29,3050,4960.78142585916,6.143636806640229,83.10763764035202,2.1870394346971223,2.074371943678001,4.543131248103248
2271416,2020-05-30 17:43:52,Sour,Bottles,Malleswaram,12,21.364576065026313,5.0104998177353455,1.040081645113841,5.511705841257579,44,10,1:0.46:0.23,2043,11075.230180202161,6.5824069100948694,81.59735243742476,4.248577913385143,1.2000107936920057,1.2975153217645716
8994651,2020-05-30 18:50:45,Stout,Pints,Jayanagar,12,18.724616301907837,5.068747833906087,1.0751170600185185,4.5311556049427955,20,7,1:0.21:0.13,1756,6425.011131959452,9.022854830750909,72.47715943297008,3.754359622536667,2.7114013010384523,4.557123318002892
4278650,2020-05-31 00:13:38,IPA,Kegs,Electronic City,14,18.117820761717372,5.407069101248051,1.052017444011134,5.7134598937421925,46,14,1:0.38:0.22,4893,2957.5357748480055,7.703414132188547,86.13388654293642,3.6918171408522227,1.9202782387858233,2.166696724051132
8297073,2020-05-31 04:18:32,IPA,Kegs,Whitefield,16,24.681380151903767,5.355617182671042,1.0708124176224818,5.397028489771559,23,11,1:0.37:0.16,1523,3260.636680674588,9.359126556333086,81.37643343555332,1.4211369141022465,1.1384234872604395,2.4599252565221725
5887708,2020-05-31 20:38:00,Wheat Beer,Kegs,Koramangala,12,20.256121516226877,5.27102686193009,1.0649326359941744,4.646602954001151,49,19,1:0.41:0.17,3466,13405.677521178544,8.043558864548135,87.76673222544318,3.232076568030576,4.268113350598275,1.377545898582158
4032473,2020-06-01 01:06:50,IPA,Pints,Yelahanka,10,23.56373069083238,4.999263756670637,1.0383576472877658,4.65182200017049,42,15,1:0.28:0.14,2040,9587.414685201193,9.618909222100601,83.6380977994624,2.182395259524609,2.7790209420575462,1.7908807388910186
5283274,2020-06-01 02:19:45,Sour,Bottles,Indiranagar,14,15.573631899693824,5.258764196415265,1.0416663700821926,5.491896178718327,44,16,1:0.46:0.21,2808,19880.439734346008,9.780631923573283,79.5581275147005,2.802294111875954,3.3466990932603307,1.8809632750950391
8021590,2020-06-01 03:03:29,IPA,Kegs,Whitefield,17,21.37805569846332,5.367870852749114,1.0650840460782245,5.347014115935669,24,6,1:0.36:0.16,1234,19356.77637422172,8.74349520680649,85.61741121603282,4.858395603120105,4.576917959534036,4.88307635250773
8723642,2020-06-01 08:18:54,Stout,Bottles,Malleswaram,13,19.63100743120661,4.828002224183243,1.0690781995670324,5.4491012911256504,58,15,1:0.46:0.28,4251,12584.80642339463,8.92888981228581,70.51311904794112,4.083784443362747,4.1724918834776865,1.8983461625748772
2474574,2020-06-01 08:26:02,Sour,Kegs,Koramangala,11,24.437472220795087,4.904753851259113,1.051624938711792,4.928758770568651,39,17,1:0.37:0.14,2247,5632.16334497733,9.929425056592796,86.87924729218334,1.7932723146021416,1.9194837165429708,1.679161553331726
162667,2020-06-01 09:37:59,Stout,Cans,Electronic City,10,17.407469084112563,5.388119638034152,1.0570487654621812,5.370965148134301,34,15,1:0.40:0.19,1872,18955.157200416055,7.992108825457862,89.46690757433107,1.4244726466864877,3.8681768147769144,3.36995560918317
